timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-01-05T00:00:00Z,1090905,0.56,0.805,0.56,0.805,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090905,0.56,0.805,0.56,0.805,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090905,0.56,0.805,0.56,0.805,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090905,0.56,0.805,0.56,0.805,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090905,0.56,0.805,0.56,0.805,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090905,0.56,0.805,0.56,0.805,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090905,0.56,0.805,0.56,0.805,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090905,0.56,0.805,0.56,0.805,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090905,0.56,0.805,0.56,0.805,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090905,0.56,0.805,0.56,0.805,,,pm_bars_history_v1.0
