timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
2026-01-07T00:00:00Z,1091017,0.0345,0.0605,0.0185,0.0555,,,pm_bars_history_v1.0
