timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-01-05T00:00:00Z,1090930,0.645,0.94,0.64,0.67,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090930,0.645,0.94,0.64,0.67,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090930,0.645,0.94,0.64,0.67,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090930,0.645,0.94,0.64,0.67,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090930,0.645,0.94,0.64,0.67,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090930,0.645,0.94,0.64,0.67,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090930,0.645,0.94,0.64,0.67,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090930,0.645,0.94,0.64,0.67,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090930,0.645,0.94,0.64,0.67,,,pm_bars_history_v1.0
2026-01-05T00:00:00Z,1090930,0.645,0.94,0.64,0.67,,,pm_bars_history_v1.0
