timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-01-01T00:00:00Z,1031513,0.9775,0.985,0.9775,0.9845,,,pm_bars_history_v1.0
2026-01-01T00:00:00Z,1031513,0.9775,0.985,0.9775,0.9845,,,pm_bars_history_v1.0
2026-01-01T00:00:00Z,1031513,0.9775,0.985,0.9775,0.9845,,,pm_bars_history_v1.0
2026-01-01T00:00:00Z,1031513,0.9775,0.985,0.9775,0.9845,,,pm_bars_history_v1.0
2026-01-01T00:00:00Z,1031513,0.9775,0.985,0.9775,0.9845,,,pm_bars_history_v1.0
2026-01-01T00:00:00Z,1031513,0.9775,0.985,0.9775,0.9845,,,pm_bars_history_v1.0
2026-01-01T00:00:00Z,1031513,0.9775,0.985,0.9775,0.9845,,,pm_bars_history_v1.0
2026-01-01T00:00:00Z,1031513,0.9775,0.985,0.9775,0.9845,,,pm_bars_history_v1.0
2026-01-01T00:00:00Z,1031513,0.9775,0.985,0.9775,0.9845,,,pm_bars_history_v1.0
2026-01-01T00:00:00Z,1031513,0.9775,0.985,0.9775,0.9845,,,pm_bars_history_v1.0
2026-01-01T00:00:00Z,1031513,0.9775,0.985,0.9775,0.9845,,,pm_bars_history_v1.0
2026-01-01T00:00:00Z,1031513,0.9775,0.985,0.9775,0.9845,,,pm_bars_history_v1.0
