timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-01-03T00:00:00Z,1090855,0.5,0.5,0.045,0.045,,,pm_bars_history_v1.0
2026-01-03T00:00:00Z,1090855,0.5,0.5,0.045,0.045,,,pm_bars_history_v1.0
2026-01-03T00:00:00Z,1090855,0.5,0.5,0.045,0.045,,,pm_bars_history_v1.0
2026-01-03T00:00:00Z,1090855,0.5,0.5,0.045,0.045,,,pm_bars_history_v1.0
2026-01-03T00:00:00Z,1090855,0.5,0.5,0.045,0.045,,,pm_bars_history_v1.0
2026-01-03T00:00:00Z,1090855,0.5,0.5,0.045,0.045,,,pm_bars_history_v1.0
2026-01-03T00:00:00Z,1090855,0.5,0.5,0.045,0.045,,,pm_bars_history_v1.0
2026-01-03T00:00:00Z,1090855,0.5,0.5,0.045,0.045,,,pm_bars_history_v1.0
2026-01-03T00:00:00Z,1090855,0.5,0.5,0.045,0.045,,,pm_bars_history_v1.0
2026-01-03T00:00:00Z,1090855,0.5,0.5,0.045,0.045,,,pm_bars_history_v1.0
2026-01-03T00:00:00Z,1090855,0.5,0.5,0.045,0.045,,,pm_bars_history_v1.0
