Price,Close,High,Low,Open,Volume
Ticker,OPEN,OPEN,OPEN,OPEN,OPEN
Datetime,,,,,
2026-02-10 14:30:00+00:00,4.945000171661377,5.079999923706055,4.900000095367432,5.005000114440918,6960058
2026-02-10 15:30:00+00:00,5.034999847412109,5.070000171661377,4.945000171661377,4.945000171661377,6970621
2026-02-10 16:30:00+00:00,5.0,5.059999942779541,4.985000133514404,5.03000020980835,4143146
2026-02-10 17:30:00+00:00,4.860000133514404,5.005000114440918,4.849999904632568,4.994999885559082,3420300
2026-02-10 18:30:00+00:00,4.820000171661377,4.880000114440918,4.78000020980835,4.864999771118164,4810069
2026-02-10 19:30:00+00:00,4.775000095367432,4.849999904632568,4.769999980926514,4.815000057220459,2908093
2026-02-10 20:30:00+00:00,4.699999809265137,4.789999961853027,4.690000057220459,4.769999980926514,4277928
2026-02-11 14:30:00+00:00,4.699999809265137,4.789999961853027,4.630000114440918,4.75,8599761
2026-02-11 15:30:00+00:00,4.65500020980835,4.75,4.630000114440918,4.699999809265137,4947704
2026-02-11 16:30:00+00:00,4.724999904632568,4.739999771118164,4.625,4.659999847412109,3490258
2026-02-11 17:30:00+00:00,4.65500020980835,4.730000019073486,4.630000114440918,4.724999904632568,4370078
2026-02-11 18:30:00+00:00,4.710000038146973,4.730000019073486,4.630000114440918,4.659800052642822,3240520
2026-02-11 19:30:00+00:00,4.744999885559082,4.78000020980835,4.659999847412109,4.704999923706055,4033366
2026-02-11 20:30:00+00:00,4.744999885559082,4.819900035858154,4.730000019073486,4.744999885559082,2904928
2026-02-12 14:30:00+00:00,4.429999828338623,4.75,4.409999847412109,4.747300148010254,8603117
2026-02-12 15:30:00+00:00,4.289999961853027,4.445000171661377,4.289999961853027,4.434999942779541,6002022
2026-02-12 16:30:00+00:00,4.315000057220459,4.429999828338623,4.284999847412109,4.295000076293945,4390780
2026-02-12 17:30:00+00:00,4.309899806976318,4.349999904632568,4.289999961853027,4.318900108337402,2886411
2026-02-12 18:30:00+00:00,4.360000133514404,4.389999866485596,4.300000190734863,4.308700084686279,2496995
2026-02-12 19:30:00+00:00,4.360000133514404,4.440000057220459,4.355000019073486,4.360000133514404,2287404
2026-02-12 20:30:00+00:00,4.380000114440918,4.400000095367432,4.329999923706055,4.363500118255615,2530986
2026-02-13 14:30:00+00:00,4.469699859619141,4.480000019073486,4.312900066375732,4.445000171661377,5432460
2026-02-13 15:30:00+00:00,4.425000190734863,4.510000228881836,4.400000095367432,4.46999979019165,2536213
2026-02-13 16:30:00+00:00,4.46999979019165,4.489999771118164,4.400000095367432,4.425000190734863,2067595
2026-02-13 17:30:00+00:00,4.519999980926514,4.59499979019165,4.460000038146973,4.46999979019165,4100940
2026-02-13 18:30:00+00:00,4.520199775695801,4.590000152587891,4.505000114440918,4.519999980926514,3017642
2026-02-13 19:30:00+00:00,4.489999771118164,4.570000171661377,4.480000019073486,4.524499893188477,2137438
2026-02-13 20:30:00+00:00,4.445000171661377,4.489999771118164,4.429999828338623,4.485000133514404,2721994
2026-02-17 14:30:00+00:00,4.280200004577637,4.40500020980835,4.260000228881836,4.349999904632568,5723751
2026-02-17 15:30:00+00:00,4.364999771118164,4.375,4.269999980926514,4.284999847412109,3132616
2026-02-17 16:30:00+00:00,4.294899940490723,4.364999771118164,4.28000020980835,4.364999771118164,2202640
2026-02-17 17:30:00+00:00,4.340000152587891,4.35099983215332,4.260000228881836,4.289999961853027,2986856
2026-02-17 18:30:00+00:00,4.385000228881836,4.429999828338623,4.340000152587891,4.340099811553955,2837702
2026-02-17 19:30:00+00:00,4.369999885559082,4.409999847412109,4.369999885559082,4.389999866485596,1736590
2026-02-17 20:30:00+00:00,4.320000171661377,4.394999980926514,4.289999961853027,4.375,2366999
2026-02-18 14:30:00+00:00,4.610000133514404,4.650000095367432,4.349999904632568,4.360000133514404,5313797
2026-02-18 15:30:00+00:00,4.574999809265137,4.739999771118164,4.539999961853027,4.614999771118164,5570614
2026-02-18 16:30:00+00:00,4.609899997711182,4.619999885559082,4.559999942779541,4.574999809265137,3296919
2026-02-18 17:30:00+00:00,4.570000171661377,4.630000114440918,4.545000076293945,4.606500148773193,1879132
2026-02-18 18:30:00+00:00,4.585000038146973,4.65939998626709,4.565000057220459,4.570000171661377,3135607
2026-02-18 19:30:00+00:00,4.554100036621094,4.630000114440918,4.550000190734863,4.588399887084961,2454721
2026-02-18 20:30:00+00:00,4.625,4.650000095367432,4.550000190734863,4.554999828338623,3753845
2026-02-19 14:30:00+00:00,4.574999809265137,4.635000228881836,4.480000019073486,4.539999961853027,4499802
2026-02-19 15:30:00+00:00,4.695000171661377,4.710000038146973,4.550000190734863,4.574999809265137,5107544
2026-02-19 16:30:00+00:00,4.695000171661377,4.739999771118164,4.659999847412109,4.699699878692627,3983379
2026-02-19 17:30:00+00:00,4.673699855804443,4.744999885559082,4.659999847412109,4.695000171661377,7501549
2026-02-19 18:30:00+00:00,4.756999969482422,4.789999961853027,4.630000114440918,4.675000190734863,5702317
2026-02-19 19:30:00+00:00,4.770699977874756,4.837299823760986,4.744999885559082,4.755000114440918,7496170
2026-02-19 20:30:00+00:00,4.650000095367432,4.784999847412109,4.635000228881836,4.769999980926514,5888152
